prop1;prop2;prop3;allprop
1.3770167;0.8024578;0.54553264;[0.9795525  0.5450917  0.49416777]
0.028387368;-0.039472006;-0.228656;[-0.22110231 -0.1910686  -0.3296499 ]
0.019365385;0.18181732;0.5603775;[-0.22042195  0.0271643   0.36241457]
-0.5647269;-0.28367692;-0.19203734;[-0.6195481  -0.5432713  -0.23968653]
2.0265102;0.71498233;0.5354725;[2.5411322  0.4579653  0.67334014]
2.5514069;0.19721262;0.13569647;[ 2.2716453  -0.10323414  0.11564387]
1.8181914;-0.7973019;0.035663042;[ 1.4703473  -0.91680664 -0.08333418]
0.06208463;1.3586162;0.90410876;[0.04091166 1.2208728  0.8471722 ]
1.4030831;0.5917631;-0.44490284;[ 1.2428541   0.44572943 -0.08253939]
0.25013894;0.6851933;-0.11171809;[0.09374867 0.4750362  0.0447995 ]
-0.14011069;0.60174423;0.7889854;[-0.03276254  0.45840085  1.000675  ]
-0.27275693;0.7699445;0.5169572;[-0.21987374  0.5706599   0.33614835]
1.7519745;0.15976536;0.80893713;[1.1962447  0.34504104 0.5625573 ]
-0.6893136;0.31730297;-0.19697279;[-0.91899383  0.35784042 -0.18605657]
-0.0536104;-0.15943928;-0.14526737;[-0.21203507 -0.3272223  -0.07693988]
-0.3414716;0.16326031;-0.09810652;[-6.4487541e-01 -2.2825599e-04 -3.5879139e-02]
-0.141867;1.1128136;2.1067853;[-0.0417297   0.92852443  1.8256274 ]
0.42044985;0.31222528;0.9898852;[0.20826632 0.24757795 0.8375779 ]
0.4722407;-0.2779997;0.2943252;[ 0.84436667 -0.3807692   0.35235044]
0.24312823;1.0835388;1.573736;[0.01552337 0.5078051  1.556307  ]
0.2538516;-0.4899183;0.15829356;[-0.10723899 -0.5886289   0.0073113 ]
0.47237653;0.018056959;1.3540325;[ 0.3536572  -0.07304725  1.3887048 ]
-0.49854344;-0.5084428;0.46164486;[-0.6462437  -0.76574093  0.6250468 ]
0.276879;-0.90422064;-0.7435869;[ 0.2096254 -1.240676  -1.1252791]
0.3116138;0.53093314;2.0473523;[0.13641952 0.46001732 1.8949126 ]
1.0120748;-0.55884176;-0.1021516;[ 1.0153884  -0.6673349   0.05651494]
-0.3878085;-0.5807929;0.48855668;[-0.30719697 -0.69799715  0.59168077]
-0.16912879;0.82359624;0.55440545;[-0.09087692  0.85735     0.6218706 ]
-0.14288332;0.11361796;0.6676719;[-0.1847652   0.09965038  0.6875021 ]
0.42104602;-0.4629864;-0.04813647;[ 0.5163373  -0.51576674  0.01617772]
0.030969977;0.010906402;1.4021591;[-0.00907756  0.15769827  0.8361815 ]
0.29211497;-1.0248495;-1.3828536;[ 0.67082775 -1.2971591  -1.2310041 ]
-0.661527;0.6436285;0.7039678;[-0.57816905  0.4903258   0.2377745 ]
-0.47544038;-0.2578163;0.49788117;[-0.3368343  -0.40191525  0.48290512]
0.14582562;-0.6076606;-0.590915;[-0.07805847 -0.7731211  -0.09455633]
-0.13208227;-0.26654255;-0.38654953;[ 0.04279767 -0.4071262  -0.15304156]
-0.22215576;-0.43685526;-0.59735763;[-0.16544656 -0.47442377 -0.36379686]
0.70901126;-0.4304672;-0.13490804;[ 0.45006895 -0.3924834   0.03774662]
0.1711668;-0.003002368;1.0021673;[ 0.21505894 -0.2565868   0.5324227 ]
2.5298223;0.785882;0.51298034;[2.5529718  0.4919619  0.71487564]
1.9675999;-0.74801296;-0.19436318;[ 1.3892154 -0.9062979 -0.4346729]
0.100142546;0.20976602;-0.91600484;[ 0.14909816 -0.27477354 -0.6501842 ]
-0.112822324;-0.21639346;0.26630962;[ 0.14428805 -0.6027368  -0.31233814]
0.70838577;-0.5467879;0.33916217;[ 0.7422347  -0.95168865 -0.1822902 ]
3.5137043;0.17343323;-0.07480553;[ 3.58897    -0.06665106  0.37250566]
2.944437;-0.7647949;0.14246275;[ 3.0542352  -0.82607186  0.39856142]
3.7052941;-0.45793897;-0.80093247;[ 3.0093007  -0.84200704 -0.71674603]
2.7472384;-1.4002495;-0.86593974;[ 2.1987996 -1.6524161 -0.8184426]
1.733754;0.891424;0.29849556;[1.4074119  0.6637508  0.42925963]
2.944601;0.09447998;-1.1857336;[ 3.0816298  -0.16800402 -0.45985684]
0.32713497;0.15842193;-1.432822;[ 0.59534603 -0.14231917 -0.9943965 ]
1.1189522;0.14547646;0.12759075;[1.0457368  0.0443974  0.39562184]
3.0141687;0.116271205;-0.42430785;[ 3.213268   -0.08119531  0.02514989]
-0.53679633;-0.12997584;-1.062709;[-0.34356272 -0.34599453 -0.84008986]
1.1202434;-0.65278566;-2.6430788;[ 0.96524596 -1.0026038  -1.7986566 ]
1.5378519;-0.3056473;1.130994;[ 1.2357943 -0.3350888  0.7557773]
0.7823402;-0.7539653;0.88372505;[ 0.81533104 -0.9262811   0.5828939 ]
0.55502325;-0.16975792;0.15012592;[ 0.71503013 -0.3392154  -0.09652127]
0.04520282;0.4922828;1.3935088;[0.23672602 0.40243983 1.2915674 ]
0.00034866482;-0.14328416;0.8933747;[ 0.12011806 -0.26758134  0.44571015]
0.4755146;-0.8422367;-0.39397746;[ 0.75809014 -1.0515232  -0.5475574 ]
0.8009358;-0.8029346;-0.20345986;[ 0.5542991 -1.041559  -0.7078648]
0.9378709;-0.7174266;-0.6052785;[ 0.7633867 -0.7996489 -0.5227049]
0.227875;-0.74895495;-0.37296677;[ 0.13405837 -0.8122438  -0.5752483 ]
0.17383388;-0.7760855;-1.2644862;[ 0.14205576 -1.0177712  -1.2150363 ]
1.2498974;-0.030933186;1.4083463;[ 0.92734414 -0.04523911  1.4064771 ]
1.1640238;-1.0152253;-0.93137264;[ 0.7362659 -1.1608874 -1.0728053]
1.3516597;0.5671439;0.46751952;[1.4197394  0.36422986 0.49473962]
0.7890659;-0.35403526;-0.016274732;[ 0.70443475 -0.56118727  0.00694455]
1.1397673;-0.5817793;0.24462973;[ 1.0168552  -0.80703396  0.30184627]
0.4641406;-1.3914564;-2.0993834;[ 0.6511389 -1.8729885 -2.3737335]
1.3095425;-0.5916032;-0.15758887;[ 1.0489942  -0.686281    0.03371407]
0.5092;-1.0328338;-0.92433393;[ 0.625337  -1.20767   -1.0573589]
0.57761014;-1.0712973;-0.147313;[ 1.1016324  -1.0547364  -0.35242778]
1.0945897;-0.6441071;0.13087809;[ 1.190015   -0.88619316  0.0899902 ]
0.9099411;-0.70217746;0.48367852;[ 0.7260912  -0.75823003  0.59100574]
-0.21935086;0.7418888;0.4660388;[-0.3325193   0.57995     0.15952979]
0.05228112;0.42520088;1.2487192;[0.05531277 0.36477137 0.9120609 ]
0.92400354;-0.5530425;-0.44237596;[ 0.5262269  -0.6946565  -0.38168374]
1.2970929;0.6502627;0.39535764;[1.1489234  0.44656318 0.38848808]
1.1683003;0.22613104;0.10618831;[ 0.8742704   0.03392963 -0.04331342]
2.3989625;0.34004968;0.8732914;[1.3322774  0.14824611 0.43116438]
0.73959893;-0.90308374;-0.79035807;[ 1.0621784  -1.0173014  -0.62732005]
0.1354863;-0.7300921;-0.53983957;[ 0.38687629 -0.9671515  -1.2503413 ]
1.4874655;-1.7259516;-2.1929164;[ 0.9110738 -2.018047  -2.711619 ]
0.31750542;-0.80040085;-0.8443717;[ 0.37721792 -0.67208993 -0.35330948]
-0.12942918;-0.54778165;-0.023079868;[-0.12630911 -0.69388324 -0.6413844 ]
-0.1769981;-0.2898054;-1.2446246;[ 0.18307464 -0.4944473  -0.92750335]
0.33112502;-0.027580984;-0.30161124;[-0.15298809 -0.17917682 -0.524242  ]
0.8901179;0.32475257;0.80289245;[0.1545181  0.13511439 0.635777  ]
0.2991628;0.18595144;-0.37732854;[ 0.14938898 -0.22532456 -0.7139242 ]
0.3155979;1.4437643;1.4064255;[0.36682954 1.1859871  1.0960062 ]
0.7393357;1.2023923;0.3321045;[0.32006913 1.1697963  0.2728006 ]
0.21013598;1.4347037;1.5939616;[0.17470236 1.1513586  1.046394  ]
-0.23017548;1.111163;2.1035938;[-0.01990883  0.9239404   1.6793476 ]
-0.089158446;0.8321503;0.7243165;[-0.20194753  0.6502018   0.2015615 ]
0.528819;0.99849224;0.67400324;[0.39849454 0.7202431  0.80347675]
0.5485303;0.9949859;0.75411093;[0.571056   0.7530111  0.85021937]
0.21152055;0.5052513;1.8900838;[0.34018686 0.4927128  1.1971244 ]
0.28432894;1.1066109;2.0669444;[0.3426067 0.8664571 1.5932375]
-0.1488866;0.9621507;1.1289254;[-0.26382178  0.6178279   0.3970757 ]
-0.20328473;0.23728323;0.6858623;[-0.1707301   0.13441761  0.4605724 ]
-0.28972948;-0.47411805;-0.40984738;[-0.4575683  -0.33217263 -0.4870363 ]
0.475883;1.2235265;1.151901;[0.11398497 1.0538509  0.9006162 ]
0.6625635;1.1380134;1.8398467;[0.2726401  0.84506106 1.41393   ]
-0.29214442;1.0160469;0.32158616;[-0.3133579   0.49851215  0.09988116]
-0.092830434;0.05138346;0.495126;[-0.1773067   0.05609159  0.43647847]
-0.040902123;-0.23535328;-0.60691667;[-0.03965919 -0.48723978 -0.7104214 ]
0.90143186;0.5306299;1.4754698;[0.10678706 0.48406923 1.1289898 ]
-0.29686898;0.26406145;-0.7735342;[-0.39405334 -0.02224499 -0.47545287]
-0.22900794;-0.28170604;0.064367905;[-0.4604255  -0.1881103  -0.03927734]
-0.8926173;-0.17712328;-0.6278062;[-0.7379142  -0.17260562 -0.48966643]
-0.31742465;0.18868642;0.16553114;[-0.46311575  0.24864095  0.18897885]
-0.4538756;-0.273744;-0.5918157;[-0.7501559  -0.25100732 -0.5081904 ]
0.71241146;-0.41336715;-0.49818408;[ 0.17358275 -0.8150748  -1.4924079 ]
-0.24017008;-0.016860873;0.49568683;[-0.21964942 -0.02582868 -0.02576759]
0.10054101;-0.6910946;-0.65683347;[-0.11276467 -0.7968812  -0.99454314]
0.53028923;0.26367927;-0.13095167;[-0.2085972   0.09266109 -0.07929557]
1.6886474;-0.28756613;-0.087242186;[ 1.0926003 -0.5713989 -0.2522243]
-0.11543015;0.022990867;1.5665877;[ 0.07492158 -0.17826067  0.5229179 ]
-0.18940334;0.5791656;1.9977002;[0.05271551 0.3733554  0.97999984]
-0.06023009;1.1044551;1.4430659;[0.02274357 0.65907586 0.4284862 ]
-0.20365407;0.5106398;1.9136581;[-0.08270977  0.40155274  1.0092901 ]
-0.4360814;-0.10915853;2.0658612;[-0.18347086 -0.00904151  1.0686655 ]
0.24971907;0.14098036;-0.046848487;[ 0.19275716 -0.18849663 -0.14214087]
-0.110336065;0.60287184;1.5937161;[-0.06293483  0.3561899   1.2154018 ]
-0.016992092;1.0300215;1.7569312;[0.00905292 0.7687484  1.1899865 ]
-0.2456776;-0.06244418;0.9749143;[-0.16269161 -0.07925729  0.58999544]
-0.53393394;0.5877691;0.363045;[-0.47470707  0.5284294   0.15920128]
0.65568286;0.012096778;0.026635189;[-0.2777263   0.11144384  0.21458982]
0.557915;0.64376515;1.0892748;[0.53814614 0.550248   0.72953707]
-0.21512516;-0.9644131;-1.60113;[-0.3548522 -1.016579  -1.6070813]
-0.09706028;-1.5300626;-2.7369733;[-0.01821516 -1.4399464  -2.0747888 ]
-0.44942063;0.6660263;1.6899368;[-0.38029212  0.2977618   0.7694033 ]
-0.2939077;0.22264142;2.2363162;[-0.21489103  0.06778555  1.4340137 ]
-0.35246974;-0.45502174;1.8630006;[-0.3297695  -0.60473967  0.8427461 ]
0.14164016;1.1447698;0.94435596;[-0.00977725  0.8923458   0.4774635 ]
0.9765986;-0.011358425;1.5246758;[0.43913144 0.10696801 0.88367105]
-0.23767112;0.21631123;0.6095099;[-0.2486146   0.05718952  0.16717859]
0.46492016;-0.57883734;1.2346941;[ 0.06779243 -0.5028199   0.43465215]
-0.48130882;-0.11011693;-0.5325265;[-0.25645345 -0.24630229 -0.52685803]
-0.32696593;-1.0033323;-1.4751357;[-0.4355706 -1.1195842 -1.6103774]
0.3592708;1.1089908;0.79237723;[0.1313808  0.90916145 0.2916493 ]
-0.11210951;0.6873988;0.12925874;[-0.16849415  0.3112015  -0.10428517]
0.33633274;-0.6522967;-0.7836313;[-0.29228503 -0.8445958  -1.1552703 ]
-0.1601608;-1.5552622;-2.701672;[-0.00254206 -1.4600877  -2.1140156 ]
-0.39256853;0.93342614;0.22448772;[-0.4674099   0.5463276  -0.05132082]
-0.2833082;-0.09605235;0.39153516;[-0.21850057 -0.28053457  0.00387309]
0.598342;-1.0028836;-1.3312624;[ 0.30903867 -1.2004656  -2.1546774 ]
0.9396999;0.60790634;0.89548737;[0.3574964  0.49508953 0.61178404]
0.989916;0.23172316;0.56516033;[ 0.54781914 -0.01786131  0.07725525]
0.28716004;0.03644241;-0.26154268;[-0.04099263 -0.08625498 -0.3131176 ]
-0.024371803;0.0049293265;0.4973827;[ 0.10310087 -0.21698298 -0.15389355]
0.38356578;0.60117036;0.57452404;[0.06185398 0.38365996 0.4846702 ]
-0.014384925;0.04782105;0.1907666;[-0.09795775 -0.10744977 -0.21551172]
0.94677156;0.21577829;-0.0036361255;[ 0.30208907  0.07950855 -0.09576789]
-0.45357472;0.07321985;-0.2030887;[-0.40983933 -0.03886732 -0.3723193 ]
-0.53186536;-0.5958989;-1.3785024;[-0.60978127 -0.58083797 -1.429557  ]
0.142809;0.48322684;0.4556356;[0.2170293  0.47753346 0.6876334 ]
0.46323484;-0.122182354;-0.4241429;[ 0.12756458 -0.23379816 -0.30157742]
-0.395387;-1.0054591;-2.0342152;[-0.28278136 -1.040825   -2.2480524 ]
1.322386;-0.1305318;-0.16926351;[ 0.2313228  -0.33380336 -0.5253149 ]
3.9255993;0.60252416;1.585961;[2.3056476  0.16116142 1.005691  ]
0.5501289;-0.023400195;0.43946588;[0.1729024  0.13707602 0.19405474]
0.8974108;-0.4365132;-0.27389556;[ 0.18647957 -0.27544683 -0.51024795]
0.06559184;0.095599174;0.072630495;[-0.10263501  0.02323604  0.20598131]
-0.013068214;-0.36924827;-0.73130447;[ 0.23536903 -0.5026374  -0.6381462 ]
0.10256076;-1.0004961;-1.0498824;[ 0.37589   -1.0671996 -1.0930834]
0.523024;-0.13530807;0.25112614;[ 0.98724735 -0.10751064  0.28540635]
0.06388414;-0.6299059;-0.29183587;[ 0.08417939 -0.6531284  -0.44856516]
-0.08298756;-1.0500505;-1.0052004;[ 0.2288181 -1.1007341 -1.0271646]
-0.023326993;-0.9977961;-1.3008673;[ 0.07958362 -0.97355187 -1.321443  ]
-0.0066697747;-1.4222745;-1.7208151;[ 0.46889722 -1.5664829  -1.8498212 ]
0.0030654222;-0.0477515;0.0078747235;[ 0.2637992  -0.09813266 -0.05719744]
0.013012454;-0.5272524;-0.6990595;[ 0.1879542 -0.6668999 -0.7394805]
0.7441037;-1.4570491;-2.6510582;[ 0.9834784 -1.8416111 -2.071909 ]
0.62781984;0.47327572;0.9318882;[0.01283127 0.26441017 1.0873698 ]
-0.08583669;0.074798875;0.4107853;[0.0374373  0.01954564 0.20594469]
-0.15663569;1.1386336;2.0507598;[-0.2551335  1.1120316  1.765566 ]
-0.67891246;0.2211185;2.470072;[-0.6192054   0.24316613  2.6669745 ]
0.870066;0.728831;1.4856489;[0.6295721  0.61679256 1.2001259 ]
0.42389852;0.33051872;1.6807262;[0.218889   0.24388276 1.7676045 ]
0.12601922;-0.22732101;1.3740373;[-0.11529185 -0.2569481   1.7698244 ]
1.9622127;0.15901272;0.6156409;[1.4173491  0.27606225 0.45812082]
0.61114424;0.5223839;1.0294842;[0.3610633  0.56650823 0.82324463]
0.92801005;-0.2609536;0.11807104;[ 0.789185   -0.20896773  0.01925258]
0.10281384;0.15863885;2.2056577;[0.24629015 0.12241956 1.7766507 ]
0.71484107;-0.24459876;1.2209313;[ 0.6371043  -0.23203544  1.0512276 ]
0.87728125;-0.60406834;0.7534622;[ 0.80945116 -0.7017011   0.41576102]
1.2108096;0.3343658;1.6115429;[0.94448185 0.26081222 1.8206836 ]
3.4381075;-0.32219493;-0.03105582;[ 3.1098926  -0.29909837  0.15494789]
-0.14989154;0.29882976;0.023720175;[ 0.25872928  0.09357821 -0.1101511 ]
0.90570027;0.3881188;1.9179323;[0.69679815 0.3203537  1.9401495 ]
0.7588839;0.7610242;1.395086;[0.81939435 0.56733733 1.0123612 ]
0.9192336;-0.008593515;0.11215451;[ 1.1869364  -0.19819437  0.05405297]
0.39153683;-0.1661814;1.6903268;[ 0.40473756 -0.31086546  1.4727314 ]
-0.32569158;0.2770111;2.4737623;[-0.2638842   0.19265573  2.3846328 ]
-0.7294337;-0.719395;2.4378865;[-0.72525775 -0.7157863   2.851288  ]
-0.07620865;0.2867446;2.1804557;[-0.20622756  0.2062018   2.049387  ]
0.45268482;-0.13336967;1.5240139;[ 0.12514955 -0.21098025  1.5291625 ]
0.91163987;-0.56604475;1.1215796;[ 0.8563762  -0.64857167  1.0162698 ]
1.905841;-0.007878758;0.21745633;[ 1.7898554  -0.08807437  0.37739033]
-0.017329238;-0.19991083;-0.72210073;[ 0.07475443 -0.7028544  -1.0018842 ]
1.8068327;0.335258;0.5169893;[0.6037383  0.49667102 0.71762353]
0.51113546;1.0780127;1.8184623;[0.20847686 1.0049965  1.6350647 ]
0.73621815;0.5528707;1.0163337;[0.591314  0.547488  1.0204718]
2.967132;-0.29868644;0.0621917;[ 3.1012888  -0.1996655   0.24328627]
2.9000134;0.35058093;1.0002176;[2.782026   0.30221343 1.1634918 ]
1.6917994;-0.10335235;0.38581538;[ 2.0619433  -0.05868851  0.665144  ]
4.1120734;-0.19710524;0.46974903;[ 3.8706472  -0.18080245  0.895703  ]
-0.38361597;0.876677;3.1150775;[-0.39115316  0.8606794   3.1582181 ]
0.4589941;0.4153211;2.1765332;[0.1870776 0.3124174 2.482862 ]
1.3046142;0.10366838;0.99916995;[1.105874   0.30215555 0.5061831 ]
-0.33250928;1.3020867;2.4244485;[-0.35538346  1.0927538   2.24243   ]
2.7210503;-0.3900022;0.27063027;[ 2.2598562  -0.26633024  0.27308214]
0.23355715;0.9248079;2.043725;[9.3595684e-04 8.8898778e-01 1.8521718e+00]
2.4297833;0.109522864;1.0715635;[2.5778515 0.171477  0.7471034]
-0.6907309;0.18184784;2.519868;[-0.62548876  0.20357099  2.5829093 ]
0.5003013;0.9423564;2.2310095;[0.4346364 0.7165235 2.032749 ]
1.4055041;0.4983973;1.368624;[1.5839227  0.33077538 1.2515776 ]
2.4809203;-0.22963242;0.61691904;[ 2.438384  -0.3476079  0.7177047]
2.1630087;-0.41750658;0.015069108;[ 2.3278778  -0.25983465  0.13050303]
0.6352337;0.294576;1.7859507;[0.21944669 0.23594928 1.9879969 ]
0.1969434;0.84505194;1.791451;[0.35938317 0.8209098  1.6151587 ]
0.25939202;-0.15101099;0.36819822;[ 0.60497534 -0.17454523  0.25681478]
1.0534738;0.37652075;0.8753042;[0.56346637 0.47647196 1.1431133 ]
1.3345059;0.04496003;0.48398396;[0.4564311  0.00664002 0.41388205]
2.7598972;-0.8280204;-1.176272;[ 2.4207444 -0.9443462 -0.9972275]
1.1899482;-0.9129068;-0.4562835;[ 1.0714425 -1.0090479 -0.5992691]
-0.4064446;0.7578507;1.5319288;[-0.55724925  0.56630707  1.2011209 ]
0.8641996;0.39797944;1.4072479;[0.42949647 0.08359656 1.1978797 ]
0.17436236;-0.22435902;0.745919;[ 0.06391151 -0.327793    0.71467644]
0.82891417;-0.50125164;0.024268854;[ 0.6669184  -0.41819328 -0.2983095 ]
-0.43543243;0.35024315;1.4893711;[-0.22305007  0.23396705  1.2403089 ]
-0.21260197;-0.3050211;0.6345969;[ 0.02767454 -0.33585435  0.46403518]
0.020784944;0.05497017;2.293069;[-6.7257598e-02 -1.5020221e-03  1.7526523e+00]
-0.45480245;0.88472116;2.9996157;[-0.4408632   0.88764465  2.9224837 ]
-0.14424649;0.32391232;2.5488708;[-0.5595889  0.3392309  2.199782 ]
-0.74592453;0.8348957;1.9508696;[-0.9697157  0.6461004  1.5481216]
-0.7860171;0.4740976;2.3058696;[-0.90168524  0.31104767  2.1692555 ]
1.3103353;0.1568233;1.1941582;[0.9837777 0.1391813 0.8234783]
1.0147774;-0.45020026;0.4792496;[ 0.59231037 -0.48300207 -0.04002333]
-0.22069581;0.7811267;2.2756648;[-0.26384783  0.5845814   2.2594929 ]
0.84162337;0.52113897;0.8634475;[0.88641024 0.3839202  0.9599249 ]
1.1732968;-0.40099078;0.72093534;[ 1.1186604  -0.43221956  0.37351298]
-0.6566939;1.1389612;2.4265788;[-0.48435718  1.0485574   2.4450464 ]
1.5760227;0.059842467;0.5450616;[ 1.1576921 -0.3051111  0.2143369]
-0.7811883;0.10952;2.7287705;[-0.6924876   0.16647846  2.7012742 ]
1.5699995;0.11027624;1.222563;[1.3049207  0.21149226 1.0798473 ]
-0.36222243;0.06953987;2.0370593;[-0.33258134  0.04495947  2.0184216 ]
-0.63650995;0.22622226;2.5014381;[-0.6140941  0.1391467  2.5444477]
1.6155123;0.26935822;1.2446921;[2.2590382  0.24964419 1.3166248 ]
-0.25139683;0.4424287;1.7619762;[-0.04989515  0.24174355  1.5417609 ]
0.41432714;0.8469145;0.9039906;[0.28738576 0.67374617 0.93819743]
2.3714466;0.012369201;-0.2009888;[ 2.079199   -0.10465494 -0.04958868]
0.049454562;0.079794385;0.41437796;[-0.1956171   0.04139809  0.24376364]
0.93025726;-0.14472096;1.6834469;[0.5589116 0.0078088 1.2205505]
0.46835077;0.3243764;1.7770598;[0.14782603 0.2093059  1.9119067 ]
1.5866653;-0.49002177;-0.5649519;[ 1.1117105 -0.7824794 -0.6128214]
0.04776009;-0.74890476;0.88154995;[-0.5026384 -0.7360474  0.7821261]
0.18559967;-0.21507834;1.4048687;[-0.23451789 -0.28337473  1.562662  ]
0.10781883;0.31010735;1.1085353;[0.21620925 0.3904478  1.0966839 ]
1.0461473;-0.008510277;0.03167184;[0.75463665 0.18780042 0.17583898]
1.4865024;-0.75430954;-0.7361982;[ 1.8610173  -0.62746006 -0.44459203]
1.1602942;-0.2611934;0.5137568;[ 0.7295668 -0.2930553  0.7172658]
0.78968227;-0.72274;0.1538119;[ 0.5471488 -0.6518972  0.0773281]
0.6204168;-0.6390001;0.67207766;[ 0.38205716 -0.5886151   0.8104896 ]
0.38919932;-0.5527328;-0.36447176;[ 0.6137334  -0.6092435  -0.48024836]
0.2674722;-0.47730023;-0.26091772;[ 0.06145023 -0.28707236 -0.0792419 ]
0.8087915;-1.1228329;-0.6801796;[ 1.6165593 -1.20194   -0.7417725]
0.3941741;0.07270381;0.21067134;[ 0.12140127 -0.15247579  0.4417937 ]
0.6855843;0.6627056;1.4927948;[0.8031911  0.58423394 0.85827285]
4.1627946;0.6746409;2.105084;[2.8999813  0.23726936 1.5099936 ]
1.4420403;-0.12183724;0.96432793;[ 1.0808438  -0.28382993  1.0640216 ]
0.041075006;0.18065111;1.924825;[-0.16768412  0.10762672  1.9139048 ]
0.08562797;-0.81542826;-0.012810972;[ 0.24288142 -1.0216731  -0.02791546]
0.6513544;0.51061535;0.68155074;[0.5041254  0.29381484 0.5405073 ]
1.1974467;-0.025990367;0.337297;[ 1.2575501  -0.25327098  0.18571027]
0.52356035;0.63471884;0.91351056;[-0.03881772  0.33604532  1.2296695 ]
0.86759084;0.1945109;1.4903557;[-0.16149695  0.02411112  1.7808758 ]
-0.33229488;0.0980006;2.0381565;[-0.33256924 -0.02719812  2.1128528 ]
0.21671003;-0.5953413;0.71261156;[ 0.00299685 -0.47331965  0.32536492]
0.613645;-0.26368475;0.6959091;[ 0.1855177  -0.41653615  1.0010551 ]
2.5982623;0.121638104;1.2973444;[2.462704   0.04695134 1.300442  ]
1.0900319;-0.6746542;-0.27858582;[ 0.3876891  -0.7373217  -0.58027405]
1.0115156;-1.0763277;-1.4693823;[ 0.57545483 -1.2793943  -1.4910928 ]
-0.4819852;-1.4470447;-2.335479;[-0.67515606 -1.603964   -1.9478041 ]
0.16303469;-0.64005166;-0.4435078;[ 0.26698536 -0.71572006 -0.24519919]
1.0716779;-1.1499746;-1.3791292;[ 0.46735358 -1.229936   -1.1952583 ]
0.85330826;-1.5542725;-2.9228806;[ 0.49792296 -1.7328671  -2.0890791 ]
0.7839395;-1.9917141;-3.9581947;[ 0.6180935 -2.2677088 -2.8543665]
1.5189141;0.1345423;-0.3784015;[ 0.85127944 -0.08637936 -0.12595102]
-0.12830628;0.4806838;0.3231338;[-0.1246341  0.3809883  0.5211181]
0.33620703;0.09513894;-0.50030416;[ 0.0489196   0.06718691 -0.45831248]
-0.13226342;-0.38904285;-1.4883728;[-0.25222182 -0.5360875  -1.2596177 ]
-0.32118064;0.04087401;-0.2879612;[-0.70417583 -0.04820651 -0.37614152]
0.51884365;-0.2817756;-1.4928584;[ 0.10446396 -0.4496466  -1.2936    ]
-0.37936908;0.58902454;1.7188408;[-0.56204635  0.49418402  1.332621  ]
-0.62738734;0.22446418;2.538292;[-0.65318197  0.1653642   2.3834956 ]
-0.47559482;0.72599465;1.7580092;[-0.5552986  0.5671915  1.4482542]
-0.6865289;0.26066047;2.404191;[-0.6286131  0.1914614  2.406132 ]
-0.19481276;-0.16014907;1.3010795;[-0.27910012 -0.2481535   1.4677068 ]
0.54613906;-0.83065784;-0.64617836;[ 0.29509503 -0.8075157  -0.8069696 ]
0.7627975;-0.76362395;0.7480266;[ 0.85453874 -0.8830309   0.5167816 ]
0.116842955;-0.7501336;0.3230114;[ 0.17146316 -0.7820029   0.11160511]
-0.67615044;-0.12986647;2.6055446;[-0.6765747  -0.24173199  2.6951315 ]
-0.13120282;-1.1352397;1.3309215;[-0.33667946 -1.1289791   1.9652447 ]
-0.4243003;0.37921214;2.4769573;[-0.41101116  0.21992214  2.237375  ]
-0.72628796;-0.15146647;2.5263083;[-0.6666775  -0.15976931  2.7920296 ]
-0.37177855;-0.5818972;1.5925479;[-0.36295378 -0.6416873   2.1917868 ]
1.0545747;-0.09374173;0.7013401;[ 0.9566098  -0.18185814  0.31278068]
-0.7042565;-0.2598831;-0.5847173;[-0.49342805 -0.3641364  -0.75181836]
0.3334916;0.13928436;0.83394635;[0.7032729  0.00440563 0.46159542]
0.40965843;-0.6736249;1.2828877;[ 0.46813226 -0.8203448   1.2455045 ]
-0.72172374;-1.2187678;2.2143064;[-0.72859806 -1.1696613   2.3401194 ]
0.18704489;-0.70353204;1.1462324;[-0.19865723 -0.58883184  1.0200864 ]
0.4089719;-1.1733875;0.70181435;[ 0.36957902 -1.134933    0.41465166]
1.3618413;-0.64856297;-1.0822556;[ 1.2759513 -0.7958698 -1.3223673]
0.7651601;-0.5909128;-0.764778;[ 0.8888439  -0.73456776 -0.68212926]
0.15393911;-0.3092993;0.017520715;[ 0.5281154  -0.38467985 -0.42312518]
1.1534803;-1.0978425;-1.5358655;[ 1.4055824 -1.3406142 -2.0047836]
0.028656669;0.1448262;1.6543667;[ 0.04350516 -0.01999754  1.422876  ]
1.6277144;-0.056616396;0.9007657;[ 2.0379982  -0.08568721  0.69862777]
-0.5104266;-0.7053976;-1.4060171;[-0.50336885 -1.1001135  -1.5118359 ]
0.019180909;-0.101102725;0.096270785;[-0.10133462  0.01358093  0.27766854]
1.8816074;-0.8985545;-1.0914916;[ 2.0505657  -0.86083543 -0.8552867 ]
-0.359815;-0.36362374;1.4635804;[-0.25424975 -0.3289969   1.0934399 ]
-0.6873176;0.42049754;2.580444;[-0.747327    0.33487934  2.4548233 ]
0.35933495;-0.0019629374;0.8368622;[0.11336912 0.09925023 0.43592396]
-0.6617377;0.40761387;2.4023464;[-0.663383    0.25608027  2.4102976 ]
0.9433133;-0.42963368;0.26904702;[ 1.0205036  -0.4463774   0.08297276]
0.30024755;-0.91153413;0.06946064;[ 0.13869919 -0.9917934  -0.2795542 ]
